jmap -histo:live 17142

 num     #instances         #bytes  class name
1858:             2             32  sun.net.www.protocol.file.Handler
1859:             1             32  sun.nio.cs.StandardCharsets
1860:             1             32  sun.nio.fs.LinuxFileSystem
1861:             1             32  sun.nio.fs.UnixPath
1862:             1             32  sun.reflect.generics.repository.ConstructorRepository
1863:             1             32  sun.security.provider.PolicyFile
1864:             1             32  sun.security.provider.PolicyFile$PolicyInfo
1865:             1             24  [Lch.qos.logback.core.joran.spi.ConsoleTarget;
1866:             1             24  [Lch.qos.logback.core.subst.Node$Type;
1867:             1             24  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityPropertyManager$Property;
1868:             1             24  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$Property;
1869:             1             24  [Ljava.io.File$PathStatus;
1870:             1             24  [Ljava.lang.ClassValue$Entry;
1871:             1             24  [Ljava.net.InetAddress$Cache$Type;
1872:             1             24  [Ljava.util.Locale$Category;
1873:             1             24  [Ljavax.xml.bind.annotation.XmlAccessOrder;
1874:             1             24  [Ljdk.xml.internal.JdkXmlFeatures$XmlFeature;
1875:             1             24  [Lnet.sf.ehcache.concurrent.LockType;
1876:             1             24  [Lnet.sf.ehcache.config.CacheWriterConfiguration$WriteMode;
1877:             1             24  [Lnet.sf.ehcache.config.SizeOfPolicyConfiguration$MaxDepthExceededBehavior;
1878:             1             24  [Lnet.sf.ehcache.terracotta.TerracottaClient$RejoinStatus$RejoinState;
1879:             1             24  [Lorg.apache.catalina.AccessLog;
1880:             1             24  [Lorg.apache.catalina.Service;
1881:             1             24  [Lorg.apache.catalina.connector.Connector;
1882:             1             24  [Lorg.apache.catalina.deploy.ApplicationListener;
1883:             1             24  [Lorg.apache.tomcat.util.buf.UEncoder$SafeCharsSet;
1884:             1             24  [Lorg.apache.tomcat.util.http.mapper.Mapper$Context;
1885:             1             24  [Lorg.apache.tomcat.util.http.mapper.Mapper$ContextVersion;
1886:             1             24  [Lorg.apache.tomcat.util.net.AbstractEndpoint$Acceptor;
1887:             1             24  [Lorg.hibernate.validator.internal.metadata.core.ConstraintOrigin;
1888:             1             24  [Lorg.springframework.asm.Type;
1889:             1             24  [Lorg.springframework.http.MediaType;
1890:             1             24  [Lorg.springframework.util.ConcurrentReferenceHashMap$ReferenceType;
1891:             1             24  [Lorg.springframework.util.ConcurrentReferenceHashMap$Restructure;
1892:             1             24  [Lorg.springframework.validation.DefaultMessageCodesResolver$Format;
1893:             1             24  [Lsun.launcher.LauncherHelper;
1894:             1             24  [Lsun.misc.JavaSecurityProtectionDomainAccess$ProtectionDomainCache;
1895:             1             24  ch.qos.logback.classic.joran.action.ConsolePluginAction
1896:             1             24  ch.qos.logback.classic.joran.action.ContextNameAction
1897:             1             24  ch.qos.logback.classic.joran.action.InsertFromJNDIAction
1898:             1             24  ch.qos.logback.classic.joran.action.JMXConfiguratorAction
1899:             1             24  ch.qos.logback.classic.spi.TurboFilterList
1900:             1             24  ch.qos.logback.classic.util.ContextSelectorStaticBinder
1901:             1             24  ch.qos.logback.classic.util.LogbackMDCAdapter
1902:             1             24  ch.qos.logback.core.joran.action.ContextPropertyAction
1903:             1             24  ch.qos.logback.core.joran.spi.CAI_WithLocatorSupport
1904:             1             24  ch.qos.logback.core.joran.spi.EventPlayer
1905:             1             24  ch.qos.logback.core.pattern.FormatInfo
1906:             1             24  com.sun.beans.util.Cache$Kind$1
1907:             1             24  com.sun.beans.util.Cache$Kind$2
1908:             1             24  com.sun.beans.util.Cache$Kind$3
1909:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
1910:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
1911:             1             24  com.sun.jmx.mbeanserver.StandardMBeanSupport
1912:             1             24  com.sun.jmx.remote.util.ClassLogger
1913:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
1914:             1             24  com.sun.org.apache.xerces.internal.impl.dtd.XMLContentSpec
1915:             1             24  com.sun.org.apache.xerces.internal.impl.xs.util.ShortListImpl
1916:             1             24  com.sun.org.apache.xerces.internal.impl.xs.util.XSObjectListImpl
1917:             1             24  com.sun.xml.bind.v2.model.annotation.RuntimeInlineAnnotationReader
1918:             1             24  com.sun.xml.bind.v2.model.annotation.XmlAttributeQuick
1919:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementDeclQuick
1920:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementQuick
1921:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementRefQuick
1922:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementRefsQuick
1923:             1             24  com.sun.xml.bind.v2.model.annotation.XmlEnumQuick
1924:             1             24  com.sun.xml.bind.v2.model.annotation.XmlRootElementQuick
1925:             1             24  com.sun.xml.bind.v2.model.annotation.XmlSchemaQuick
1926:             1             24  com.sun.xml.bind.v2.model.annotation.XmlSchemaTypeQuick
1927:             1             24  com.sun.xml.bind.v2.model.annotation.XmlTransientQuick
1928:             1             24  com.sun.xml.bind.v2.model.annotation.XmlTypeQuick
1929:             1             24  com.sun.xml.bind.v2.model.annotation.XmlValueQuick
1930:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeAnyTypeImpl
1931:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$1
1932:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$10
1933:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$11
1934:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$12
1935:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$13
1936:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$14
1937:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$15
1938:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$16
1939:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$17
1940:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$18
1941:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$19
1942:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$2
1943:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$20
1944:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$21
1945:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$22
1946:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$23
1947:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$25
1948:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$26
1949:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$3
1950:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$4
1951:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$5
1952:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$6
1953:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$7
1954:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$8
1955:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$9
1956:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$StringImplImpl
